"";"mean"
"824";0,315790172333333
"825";0,423936766333333
"826";0,32120004475
"827";0,356570537416667
"828";0,431520050541667
"829";0,410039872625
"830";0,327418707416667
"831";0,567199260166667
"832";0,270066404083333
"833";0,3962885545
"834";0,422912762583333
"835";0,421169060375
"836";0,381744366208333
"837";0,408817356666667
"838";0,426481151791667
"839";0,40265848575
"840";0,426985996041667
"841";0,375361040666667
"842";0,33958393425
"843";0,395684252625
"844";0,447399834041667
"845";0,373641685375
"846";0,442826366916667
"847";0,356755235375
"848";0,391765655541667
"849";0,36578315525
"850";0,397829328041667
"851";0,352066453291667
"852";0,366440398666667
"853";0,415377680791667
"854";0,400323349333333
"855";0,308340269708333
"856";0,400884807
"857";0,383319869666667
"858";0,381898265
"859";0,455077937333333
"860";0,428923271875
"861";0,345524298791667
"862";0,4402220555
"863";0,358000059125
"864";0,397608914958333
"865";0,386217782291667
"866";0,431426392625
"867";0,406288954125
"868";0,288272647583333
"869";0,464302079333333
"870";0,334823920041667
"871";0,360901679
"872";0,358217386375
"873";0,453590532958333
"874";0,356128490416667
"875";0,263697973083333
"876";0,563853157583333
"877";0,348243242583333
"878";0,362409086166667
"879";0,417556675416667
"880";0,317165833666667
"881";0,471552475541667
"882";0,2785172495
"883";0,337822394541667
"884";0,462830174333333
"885";0,36373105625
"886";0,338103046458333
"887";0,386222818958333
"888";0,384419322083333
"889";0,390187933958333
"890";0,333515721625
"891";0,466212952875
"892";0,374561854166667
"893";0,389256044833333
"894";0,451990516166667
"895";0,358742396833333
"896";0,428468037208333
"897";0,453668191458333
"898";0,46980232875
"899";0,405146397125
"900";0,342392333291667
"901";0,366266514916667
"902";0,480079511208333
"903";0,404123232958333
"904";0,404530635708333
"905";0,270657063041667
"906";0,386076974125
"907";0,302717873166667
"908";0,379748696625
"909";0,390094558833333
"910";0,407646799875
"911";0,382195677083333
"912";0,422139325
"913";0,498934023291667
"914";0,444809061625
"915";0,329468540166667
"916";0,474648275708333
"917";0,398297893291667
"918";0,316737956125
"919";0,281042931458333
"920";0,313370350333333
"921";0,396298020708333
"922";0,34631717
"923";0,477085801958333
"924";0,45014327
"925";0,466078506875
"926";0,323832196458333
"927";0,440591428416667
"928";0,444862028375
"929";0,385324339625
"930";0,362872423583333
"931";0,455291135458333
"932";0,376519705
"933";0,455272452125
"934";0,356832100375
"935";0,398917665333333
"936";0,382350960416667
"937";0,398910663708333
"938";0,335045617791667
"939";0,360262105083333
"940";0,413738273375
"941";0,38579446725
"942";0,284644139
"943";0,3428280155
"944";0,34661282425
"945";0,430344969666667
"946";0,512770721083333
"947";0,377073994916667
"948";0,4033127625
"949";0,325630285333333
"950";0,455710400208333
"951";0,375082625916667
"952";0,37370250775
"953";0,378824471875
"954";0,45039994425
"955";0,384291142875
"956";0,389037225458333
"957";0,35117386375
"958";0,424987881208333
"959";0,423971573708333
"960";0,369370651916667
"961";0,300746529625
"962";0,396714198541667
"963";0,410444622
"964";0,444209063083333
"965";0,431546728166667
"966";0,394793736416667
"967";0,457057104375
"968";0,289233436916667
"969";0,567847360208333
"970";0,345691119041667
"971";0,395562181416667
"972";0,470139424291667
"973";0,285457735416667
"974";0,472330446
"975";0,366072105416667
"976";0,462524684583333
"977";0,310390387083333
"978";0,319578491041667
"979";0,395310345333333
"980";0,301896394958333
"981";0,310529181958333
"982";0,420822730708333
"983";0,314960440541667
"984";0,429251471375
"985";0,377979743583333
"986";0,3825289795
"987";0,424615322583333
"988";0,384168736833333
"989";0,431305245458333
"990";0,37372221775
"991";0,394463477458333
"992";0,42104723025
"993";0,447108058
"994";0,333178515708333
"995";0,287057286291667
"996";0,3919583075
"997";0,37182582375
"998";0,374635274333333
"999";0,345029908541667
"1000";0,393572659375
"1001";0,389614129833333
"1002";0,373429554583333
"1003";0,450782128541667
"1004";0,356324357125
"1005";0,350659127666667
"1006";0,363114246416667
"1007";0,344038124458333
"1008";0,315690169916667
"1009";0,459473237708333
"1010";0,355571868291667
"1011";0,350110190916667
"1012";0,313445155375
"1013";0,354658899416667
"1014";0,348893477916667
"1015";0,339349986125
"1016";0,364883401166667
"1017";0,414422114791667
"1018";0,357806657291667
"1019";0,379175681875
"1020";0,375074038458333
"1021";0,528942693666667
"1022";0,408876829208333
"1023";0,462453238041667
"1024";0,383381191833333
"1025";0,250962521166667
"1026";0,335295585375
"1027";0,400402235833333
"1028";0,461117887833333
"1029";0,494353352958333
"1030";0,393160365958333
"1031";0,400655646833333
"1032";0,483459405291667
"1033";0,5175288875
"1034";0,408623802583333
"1035";0,444946073166667
"1036";0,417378824041667
"1037";0,4030031355
"1038";0,40938498275
"1039";0,434410902666667
"1040";0,49988611225
"1041";0,399191514875
"1042";0,348875026333333
"1043";0,420609834875
"1044";0,4285957705
"1045";0,416643508375
"1046";0,444085747458333
"1047";0,355744737333333
"1048";0,32992726475
"1049";0,432078063958333
"1050";0,434818721708333
"1051";0,348083798625
"1052";0,384809353708333
"1053";0,432803417
"1054";0,44133056625
"1055";0,453336199416667
"1056";0,32651808475
"1057";0,272613498666667
"1058";0,377887169875
"1059";0,396135834208333
"1060";0,334440839708333
"1061";0,455789427583333
"1062";0,372763719666667
"1063";0,311046055291667
"1064";0,4152815055
"1065";0,360045065916667
"1066";0,304892507666667
"1067";0,369417005666667
"1068";0,37869798675
"1069";0,479290113041667
"1070";0,468777536375
"1071";0,4159608205
"1072";0,410518293375
"1073";0,380944669208333
"1074";0,499231459833333
"1075";0,420953093166667
"1076";0,457676091625
"1077";0,376129924041667
"1078";0,323954576166667
"1079";0,331675537333333
"1080";0,533406946583333
"1081";0,405458408125
"1082";0,35357715775
"1083";0,417085245916667
"1084";0,299467414
"1085";0,296160932541667
"1086";0,437937531958333
"1087";0,383541002791667
"1088";0,354848613625
"1089";0,402108309
"1090";0,429406028583333
"1091";0,345919964416667
"1092";0,352728693833333
"1093";0,369461946916667
"1094";0,418804945
"1095";0,387754380541667
"1096";0,397270894083333
"1097";0,343497096375
"1098";0,357760338583333
"1099";0,417827426333333
"1100";0,276350143291667
"1101";0,421657255708333
"1102";0,42271384325
"1103";0,405429780083333
"1104";0,403171299541667
"1105";0,3855745405
"1106";0,415273678208333
"1107";0,360240891541667
"1108";0,383396751833333
"1109";0,544600988875
"1110";0,358015644541667
"1111";0,369183063208333
"1112";0,411002571291667
"1113";0,312858127375
"1114";0,361426926875
"1115";0,444690383208333
"1116";0,3623210865
"1117";0,419578191666667
"1118";0,374135471083333
"1119";0,418804641791667
"1120";0,458969312
"1121";0,399887623083333
"1122";0,415459459458333
"1123";0,426566132125
"1124";0,370405145
"1125";0,341003931416667
"1126";0,386793572541667
"1127";0,3317769195
"1128";0,295411953833333
"1129";0,426430908291667
"1130";0,316966370125
"1131";0,365820753083333
"1132";0,343597892541667
"1133";0,421206768125
"1134";0,388198865416667
"1135";0,42180066525
"1136";0,423410324708333
"1137";0,415957704208333
"1138";0,264278316125
"1139";0,345153148083333
"1140";0,4465182475
"1141";0,312554529375
"1142";0,42109285075
"1143";0,427453243416667
"1144";0,312040471333333
"1145";0,366110368833333
"1146";0,371761946125
"1147";0,395804411333333
"1148";0,383816424
"1149";0,323603274875
"1150";0,381977728583333
"1151";0,38891666575
"1152";0,442953257875
"1153";0,32417362375
"1154";0,343766799833333
"1155";0,317998690375
"1156";0,322196386708333
"1157";0,393190538083333
"1158";0,405491329791667
"1159";0,368709739083333
"1160";0,437956082125
"1161";0,307149195666667
"1162";0,429340122458333
"1163";0,322847973166667
"1164";0,347623591083333
"1165";0,317727311208333
"1166";0,299480443666667
"1167";0,352057666958333
"1168";0,468076402041667
"1169";0,389535363666667
"1170";0,313075903208333
"1171";0,4454262915
"1172";0,470672198166667
"1173";0,395383292041667
"1174";0,343019953916667
"1175";0,483187957333333
"1176";0,533514181416667
"1177";0,34070995925
"1178";0,42395543025
"1179";0,348597188875
"1180";0,332791307708333
"1181";0,328587597333333
"1182";0,541018657583333
"1183";0,350949881708333
"1184";0,333486779833333
"1185";0,338467125333333
"1186";0,4178559925
"1187";0,332248405125
"1188";0,337053579583333
"1189";0,449995841208333
"1190";0,291374347958333
"1191";0,320994476875
"1192";0,342159024625
"1193";0,279586843666667
"1194";0,381461968291667
"1195";0,43214889575
"1196";0,344874599
"1197";0,336947969708333
"1198";0,330638465875
"1199";0,405023725583333
"1200";0,440371079958333
"1201";0,372569705041667
"1202";0,427619636958333
"1203";0,427084642041667
"1204";0,421394837625
"1205";0,475046436375
"1206";0,40926520275
"1207";0,359112325291667
"1208";0,314424447166667
"1209";0,439328035416667
"1210";0,38325748125
"1211";0,401451334791667
"1212";0,4078699765
"1213";0,434243947541667
"1214";0,371727114083333
"1215";0,350739321166667
"1216";0,468020782541667
"1217";0,3839106585
"1218";0,351626109166667
"1219";0,378899650416667
"1220";0,455880568791667
"1221";0,457908472875
"1222";0,355883531583333
"1223";0,406229957166667
"1224";0,313632039833333
"1225";0,459302792583333
"1226";0,404548143208333
"1227";0,287734917125
"1228";0,351854704666667
"1229";0,3861044435
"1230";0,316395705416667
"1231";0,417383097333333
"1232";0,283032815875
"1233";0,290419180875
"1234";0,362585793416667
"1235";0,509389565875
"1236";0,416764261375
"1237";0,457475195916667
"1238";0,413044600791667
"1239";0,353408539416667
"1240";0,482644741083333
"1241";0,3773947075
"1242";0,333539769
"1243";0,292111753375
"1244";0,367449446041667
"1245";0,325010905125
"1246";0,481035364208333
"1247";0,405757338
"1248";0,41311673525
"1249";0,282207263583333
"1250";0,370359743125
"1251";0,394232988291667
"1252";0,376725512416667
"1253";0,435317345458333
"1254";0,369876425875
"1255";0,488012920625
"1256";0,362493189958333
"1257";0,430579877458333
"1258";0,422229112583333
"1259";0,419893686208333
"1260";0,42184338125
"1261";0,443066522375
"1262";0,396861856291667
"1263";0,345673558708333
"1264";0,442660016708333
"1265";0,365108410291667
"1266";0,323174015333333
"1267";0,428110997625
"1268";0,355790095791667
"1269";0,444520871916667
"1270";0,344580655583333
"1271";0,265557375583333
"1272";0,351625194458333
"1273";0,375175814333333
"1274";0,359525624125
"1275";0,408395322375
"1276";0,377626271
"1277";0,397784836916667
"1278";0,337560957291667
"1279";0,297146203541667
"1280";0,390511230625
"1281";0,340891796375
"1282";0,32548673125
"1283";0,393446343708333
"1284";0,347421632916667
"1285";0,337999235041667
"1286";0,364684542666667
"1287";0,357834066666667
"1288";0,432114118916667
"1289";0,352666314958333
