"";"mean"
"806";0,4616940329
"807";0,4452507743
"808";0,4690038174
"809";0,45453529215
"810";0,4214596154
"811";0,44924138465
"812";0,38769342735
"813";0,42500057695
"814";0,4261267403
"815";0,3601214072
"816";0,3782447435
"817";0,44945995005
"818";0,35568119895
"819";0,3252731501
"820";0,42942708715
"821";0,4249618808
"822";0,4091076805
"823";0,43566435195
"824";0,44017457565
"825";0,44871017725
"826";0,3929931124
"827";0,46565417795
"828";0,33681673
"829";0,3223573975
"830";0,4223646752
"831";0,43434149735
"832";0,36996105575
"833";0,4248663431
"834";0,47241998395
"835";0,3433926962
"836";0,42455464135
"837";0,36751161995
"838";0,40727788305
"839";0,4175987211
"840";0,4613274913
"841";0,40651620325
"842";0,3384714291
"843";0,44056712795
"844";0,5249521184
"845";0,41495832645
"846";0,43813387335
"847";0,3992613343
"848";0,41618521995
"849";0,33760125715
"850";0,39441636375
"851";0,42732617205
"852";0,3945270452
"853";0,34101813865
"854";0,44386307205
"855";0,4180214519
"856";0,43745936195
"857";0,5029152123
"858";0,44013198495
"859";0,41424538835
"860";0,3939937148
"861";0,3758759362
"862";0,3826300581
"863";0,4806610858
"864";0,38520447935
"865";0,37960931315
"866";0,35630729765
"867";0,43677846915
"868";0,400134414
"869";0,38193964815
"870";0,41496311515
"871";0,45262370275
"872";0,4015784973
"873";0,33540390965
"874";0,39910066955
"875";0,40702988935
"876";0,4029537299
"877";0,3810204978
"878";0,42723922895
"879";0,34607920385
"880";0,41857145595
"881";0,36899521755
"882";0,3839919949
"883";0,4024544735
"884";0,49739745515
"885";0,38520731885
"886";0,4115301816
"887";0,41479361735
"888";0,36967931165
"889";0,41528325875
"890";0,37572914305
"891";0,3903970788
"892";0,40421137585
"893";0,3592499971
"894";0,37355122615
"895";0,38886949915
"896";0,3755012374
"897";0,3715591861
"898";0,46213463845
"899";0,4075072596
"900";0,4576372837
"901";0,36238424795
"902";0,42509527545
"903";0,46177137975
"904";0,3804272624
"905";0,4106555554
"906";0,40778760095
"907";0,39034970835
"908";0,3934461077
"909";0,39558133485
"910";0,39102098375
"911";0,44216410275
"912";0,3767536792
"913";0,43852518745
"914";0,4252568052
"915";0,40610883195
"916";0,3671460133
"917";0,4080694512
"918";0,3817482985
"919";0,3781453008
"920";0,3835897319
"921";0,3345852089
"922";0,4432186912
"923";0,4868930135
"924";0,3620628447
"925";0,3987185318
"926";0,40380452825
"927";0,36490727025
"928";0,39404665305
"929";0,42493920145
"930";0,388105117
"931";0,4008677845
"932";0,39514328865
"933";0,4261133225
"934";0,3622501591
"935";0,41844710885
"936";0,38477273075
"937";0,3333477895
"938";0,42153959795
"939";0,39384400955
"940";0,3036920355
"941";0,42061578645
"942";0,41830450305
"943";0,46498982645
"944";0,45464515455
"945";0,4212985247
"946";0,43073419935
"947";0,44017903465
"948";0,38899570185
"949";0,4101885692
"950";0,44343681275
"951";0,3568331795
"952";0,3776780833
"953";0,4032961411
"954";0,48943620925
"955";0,4378903446
"956";0,5196902419
"957";0,42849474175
"958";0,37051177085
"959";0,386066739
"960";0,4198975303
"961";0,43577241245
"962";0,3831278141
"963";0,4323589268
"964";0,41067008025
"965";0,40903074955
"966";0,466947948
"967";0,41855416105
"968";0,41299882485
"969";0,4297584604
"970";0,4070769266
"971";0,35597232695
"972";0,35599273375
"973";0,3664994
"974";0,34506860185
"975";0,4025691583
"976";0,3962683984
"977";0,37647595765
"978";0,383843566
"979";0,41429737045
"980";0,4563428553
"981";0,4133861579
"982";0,3868526912
"983";0,37478919415
"984";0,41219863585
"985";0,3731163449
"986";0,34225258925
"987";0,40274110925
"988";0,4267669134
"989";0,37364763265
"990";0,35370745815
"991";0,4214993227
"992";0,4043140911
"993";0,39768537045
"994";0,3541823712
"995";0,38597048635
"996";0,4605013183
"997";0,41413612845
"998";0,4114108724
"999";0,3975147701
"1000";0,3640254
"1001";0,3654347
"1002";0,4279156
"1003";0,4220047
"1004";0,4281129
"1005";0,3826843
"1006";0,4749614
"1007";0,3967549
"1008";0,4102188
"1009";0,3789073
"1010";0,4179709
"1011";0,4292711
"1012";0,3885792
"1013";0,4035523
"1014";0,4111459
"1015";0,4962824
"1016";0,3537381
"1017";0,4045479
"1018";0,4092973
"1019";0,3747316
"1020";0,4441027
"1021";0,448415
"1022";0,4243107
"1023";0,4640842
"1024";0,3963048
"1025";0,4649169
"1026";0,3918037
"1027";0,4445681
"1028";0,3754265
"1029";0,4233878
"1030";0,3417225
"1031";0,4047668
"1032";0,3943236
"1033";0,4111649
"1034";0,3443294
"1035";0,4021309
"1036";0,4183773
"1037";0,4418592
"1038";0,3587548
"1039";0,4857537
"1040";0,4222942
"1041";0,5164886
"1042";0,3723048
"1043";0,4808172
"1044";0,4394839
"1045";0,3737609
"1046";0,3439287
"1047";0,4059047
"1048";0,3557231
"1049";0,3820248
"1050";0,4310466
"1051";0,3688827
"1052";0,4277932
"1053";0,4279929
"1054";0,4782989
"1055";0,4042764
"1056";0,3879944
"1057";0,411808
"1058";0,4111913
"1059";0,3642905
"1060";0,4357779
"1061";0,4381485
"1062";0,3808494
"1063";0,433535
"1064";0,3859355
"1065";0,4746951
"1066";0,3880902
"1067";0,4114919
"1068";0,4098973
"1069";0,3860068
"1070";0,4241229
"1071";0,3875693
"1072";0,3978544
"1073";0,40494
"1074";0,4054563
"1075";0,3563545
"1076";0,4077503
"1077";0,4154387
"1078";0,361982
"1079";0,4051363
"1080";0,4538935
"1081";0,407864
"1082";0,3292474
"1083";0,4419712
"1084";0,3691285
"1085";0,4944013
"1086";0,3750124
"1087";0,347452
"1088";0,3880728
"1089";0,4032204
"1090";0,3951854
"1091";0,4147339
"1092";0,4159775
"1093";0,4218851
"1094";0,3593087
"1095";0,42896
"1096";0,4517311
"1097";0,4347991
"1098";0,3933477
"1099";0,5004314
"1100";0,4102191
"1101";0,3442762
"1102";0,3917424
"1103";0,3409064
"1104";0,3739484
"1105";0,418402
"1106";0,4796151
"1107";0,3884448
"1108";0,4474525
"1109";0,3835745
"1110";0,373726
"1111";0,380898
"1112";0,4792555
"1113";0,3631002
"1114";0,4171177
"1115";0,3693695
"1116";0,4453781
"1117";0,4055289
"1118";0,3964213
"1119";0,4358186
"1120";0,3670632
"1121";0,4754083
"1122";0,4282514
"1123";0,4160745
"1124";0,3986801
"1125";0,3941636
"1126";0,4170401
"1127";0,4718082
"1128";0,4287287
"1129";0,4352546
"1130";0,3598009
"1131";0,3661481
"1132";0,4050535
"1133";0,3658502
"1134";0,4599999
"1135";0,4313614
"1136";0,3513753
"1137";0,4604876
"1138";0,4101791
"1139";0,3343281
"1140";0,4385333
"1141";0,4662468
"1142";0,4751145
"1143";0,4168452
"1144";0,4434048
"1145";0,4100756
"1146";0,4094359
"1147";0,4184128
"1148";0,3826904
"1149";0,4307353
"1150";0,4346413
"1151";0,4007982
"1152";0,4074552
"1153";0,3927277
"1154";0,4139402
"1155";0,4245959
"1156";0,4439909
"1157";0,4004839
"1158";0,4550054
"1159";0,3727449
"1160";0,3872529
"1161";0,4513068
"1162";0,4373414
"1163";0,4150366
"1164";0,3860944
"1165";0,4232621
"1166";0,4398455
"1167";0,4881501
"1168";0,3746935
"1169";0,4002454
"1170";0,3729997
"1171";0,37971
"1172";0,3915794
"1173";0,4036037
"1174";0,3982951
"1175";0,4673606
"1176";0,4300412
"1177";0,4100196
"1178";0,4358599
"1179";0,349824
"1180";0,347339
"1181";0,4448117
"1182";0,4043813
"1183";0,3781412
"1184";0,365862
"1185";0,4749713
"1186";0,4025827
"1187";0,3379068
"1188";0,373762
"1189";0,3315414
"1190";0,4056874
"1191";0,372616
"1192";0,3797256
"1193";0,4052175
"1194";0,4420059
"1195";0,425253
"1196";0,3514221
"1197";0,4057045
"1198";0,3976388
"1199";0,4433945
"1200";0,3464495
"1201";0,3985785
"1202";0,4164178
"1203";0,3887452
"1204";0,3722774
"1205";0,4180431
"1206";0,4511974
"1207";0,427498
"1208";0,440219
"1209";0,3982663
"1210";0,4025412
"1211";0,3871279
"1212";0,3944748
"1213";0,3502021
"1214";0,4341915
"1215";0,3655037
"1216";0,4399049
"1217";0,3661596
"1218";0,4041669
"1219";0,39522
"1220";0,3821693
"1221";0,3775426
"1222";0,394846
"1223";0,4170002
"1224";0,3963321
"1225";0,443892
"1226";0,3661044
"1227";0,3865414
"1228";0,3961022
"1229";0,4050151
"1230";0,4336601
"1231";0,4160964
"1232";0,4491487
"1233";0,4356433
"1234";0,3670934
"1235";0,3828189
"1236";0,4005003
"1237";0,3992581
"1238";0,4415723
"1239";0,3295081
"1240";0,4183399
"1241";0,4828689
"1242";0,3890465
"1243";0,3533115
"1244";0,3607981
"1245";0,3725437
"1246";0,374704
"1247";0,4065081
"1248";0,4365663
"1249";0,4633243
"1250";0,3756572
"1251";0,4029318
"1252";0,3756158
"1253";0,4458544
"1254";0,4623433
"1255";0,4038848
"1256";0,4033779
"1257";0,3839085
"1258";0,4066806
"1259";0,4028276
"1260";0,3812954
"1261";0,3722302
"1262";0,3219343
"1263";0,3815458
"1264";0,4344683
"1265";0,4617011
"1266";0,4067912
"1267";0,3956769
"1268";0,4661514
"1269";0,4245063
"1270";0,4474816
"1271";0,4254885
"1272";0,4609817
"1273";0,4483902
"1274";0,4239122
"1275";0,4382189
"1276";0,4799088
"1277";0,4357427
"1278";0,4036462
"1279";0,4043994
"1280";0,4269099
"1281";0,3767481
"1282";0,38621
"1283";0,3843116
"1284";0,4138737
"1285";0,4138779
"1286";0,3705189
"1287";0,4221392
"1288";0,4060468
"1289";0,3445658
"1290";0,4352967
"1291";0,3698882
"1292";0,4676115
"1293";0,412814
"1294";0,3606205
"1295";0,3678702
"1296";0,4020965
"1297";0,4259258
"1298";0,3489142
"1299";0,4072579
"1300";0,3949499
"1301";0,4604772
"1302";0,3950189
"1303";0,4380497
"1304";0,3350988
"1305";0,4141643
"1306";0,3783722
"1307";0,4125395
"1308";0,3461731
"1309";0,4434505
"1310";0,4242528
"1311";0,4803367
"1312";0,4132649
"1313";0,4022295
"1314";0,4221295
"1315";0,4908482
"1316";0,3819271
"1317";0,4230462
"1318";0,4104239
"1319";0,4004215
"1320";0,3720516
"1321";0,3264127
"1322";0,3886893
"1323";0,4229172
"1324";0,4150168
"1325";0,4259521
"1326";0,4363167
"1327";0,4381094
"1328";0,411491
"1329";0,4629965
"1330";0,401509
"1331";0,4602694
"1332";0,4076434
"1333";0,4321228
"1334";0,411348
"1335";0,3567917
"1336";0,4078566
"1337";0,3786442
"1338";0,3752293
"1339";0,3408908
"1340";0,3834916
"1341";0,3818594
"1342";0,5289922
"1343";0,4066818
"1344";0,3786003
"1345";0,4569522
"1346";0,4180475
"1347";0,3855202
"1348";0,4009554
"1349";0,397621
"1350";0,4080213
"1351";0,4576585
"1352";0,3779873
"1353";0,4604087
"1354";0,4666552
"1355";0,3817696
"1356";0,3598105
"1357";0,4385891
"1358";0,4157389
"1359";0,3923806
"1360";0,4513225
"1361";0,4311625
"1362";0,4537108
"1363";0,4096021
"1364";0,4848203
"1365";0,4523096
"1366";0,5012257
"1367";0,4442951
"1368";0,3817381
"1369";0,368146
"1370";0,4481819
"1371";0,3990324
"1372";0,4569253
"1373";0,4376956
"1374";0,4307463
"1375";0,3912793
"1376";0,4511195
"1377";0,4310125
"1378";0,38639
"1379";0,4323935
"1380";0,3894119
"1381";0,3651559
"1382";0,4712974
"1383";0,4227719
"1384";0,4182429
"1385";0,3841619
"1386";0,364291
"1387";0,4404579
"1388";0,4062907
"1389";0,3993374
"1390";0,3715039
"1391";0,4354863
"1392";0,3469967
"1393";0,4125785
"1394";0,392792
"1395";0,4636141
"1396";0,3401497
"1397";0,3947179
"1398";0,3990874
"1399";0,4499256
"1400";0,4111191
"1401";0,4158228
"1402";0,4319774
"1403";0,3853653
"1404";0,4088385
